step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
1256,22.7487,0.476396,0,0.108518,-0.151009,0.214163,-0.41089,-0.653198,-0.184437,0.108518,-0.151009,0.192747,0.0162683
1257,22.7668,0.459576,0,0.0653869,-0.150435,0.148736,-0.455943,-0.699729,-0.0964582,0.0653869,-0.150435,0.133862,0.00680777
1258,22.7849,0.457261,0,0.0302014,-0.146512,0.0896679,-0.499823,-0.729556,0.00969123,0.0302014,-0.146512,0.0807011,0.00189567
1259,22.803,0.465494,0,0.00105632,-0.143406,0.033722,-0.538945,-0.734544,0.12864,0.00105632,-0.143406,0.0303498,2.49349e-05
1260,22.8211,0.479654,0,-0.0224346,-0.142464,-0.016218,-0.569027,-0.708361,0.250618,-0.0224346,-0.142464,-0.0145962,0.000254692
1261,22.8392,0.4947,0,-0.0411099,-0.144878,-0.065421,-0.585806,-0.649257,0.362471,-0.0411099,-0.144878,-0.0588789,0.00188261
1262,22.8573,0.504967,0,-0.0564514,-0.148902,-0.109516,-0.586073,-0.562037,0.450659,-0.0564514,-0.148902,-0.0985645,0.00432764
1263,22.8755,0.506012,0,-0.0710345,-0.154958,-0.149579,-0.568678,-0.45766,0.5053,-0.0710345,-0.154958,-0.134621,0.00743767
1264,22.8936,0.495987,0,-0.0843187,-0.164605,-0.184271,-0.535009,-0.350117,0.523171,-0.0843187,-0.164605,-0.165844,0.0108762
1265,22.9117,0.477582,0,-0.0962406,-0.175435,-0.216197,-0.488681,-0.252112,0.507934,-0.0962406,-0.175435,-0.194577,0.0145648
1266,22.9298,0.45374,0,-0.107498,-0.190327,-0.246643,-0.434564,-0.171867,0.467728,-0.107498,-0.190327,-0.221978,0.0185594
1267,22.9479,0.427008,0,-0.120448,-0.20715,-0.275077,-0.37764,-0.112317,0.411849,-0.120448,-0.20715,-0.247569,0.0231928
1268,22.966,0.399726,0,-0.135012,-0.229047,-0.29964,-0.322105,-0.0722691,0.348249,-0.135012,-0.229047,-0.269676,0.0283185
1269,22.9841,0.374043,0,-0.151711,-0.254809,-0.319868,-0.270942,-0.0482806,0.282506,-0.151711,-0.254809,-0.287881,0.0339692
1270,23.0022,0.351517,0,-0.16997,-0.287043,-0.334062,-0.225886,-0.0362663,0.217914,-0.16997,-0.287043,-0.300656,0.0397464
1271,23.0204,0.332319,0,-0.191953,-0.323997,-0.340204,-0.187642,-0.0324795,0.156089,-0.191953,-0.323997,-0.306184,0.0457123
1272,23.0385,0.31922,0,-0.217205,-0.367838,-0.338825,-0.156173,-0.0339288,0.0976187,-0.217205,-0.367838,-0.304942,0.0515162
1273,23.0566,0.31134,0,-0.24515,-0.415127,-0.326057,-0.130986,-0.038443,0.0425524,-0.24515,-0.415127,-0.293452,0.0559531
1274,23.0747,0.311369,0,-0.276714,-0.464882,-0.303979,-0.111351,-0.0445685,-0.00928758,-0.276714,-0.464882,-0.273581,0.0588806
1275,23.0928,0.320211,0,-0.312109,-0.516358,-0.270107,-0.0964623,-0.0514135,-0.0581448,-0.312109,-0.516358,-0.243097,0.059012
1276,23.1109,0.339564,0,-0.351302,-0.569964,-0.221228,-0.0855408,-0.0584957,-0.104254,-0.351302,-0.569964,-0.199105,0.0544025
1277,23.129,0.36806,0,-0.392791,-0.619858,-0.15542,-0.0778877,-0.0656171,-0.147816,-0.392791,-0.619858,-0.139878,0.0427334
1278,23.1471,0.404484,0,-0.434834,-0.660765,-0.0702629,-0.0729147,-0.0727691,-0.188995,-0.434834,-0.660765,-0.0632366,0.0213869
1279,23.1652,0.447421,0,-0.475748,-0.686762,0.0327868,-0.0701507,-0.080067,-0.22792,-0.475748,-0.686762,0.0295081,-0.0109188
1280,23.1834,0.49065,0,-0.511587,-0.686754,0.144798,-0.0692391,-0.0877064,-0.264694,-0.511587,-0.686754,0.130318,-0.0518536
1281,23.2015,0.528857,0,-0.536686,-0.655211,0.255963,-0.0699288,-0.0959379,-0.299394,-0.536686,-0.655211,0.230367,-0.0961604
1282,23.2196,0.559428,0,-0.549166,-0.594516,0.354719,-0.0720637,-0.105056,-0.332072,-0.549166,-0.594516,0.319247,-0.13636
1283,23.2377,0.581725,0,-0.547283,-0.511475,0.434633,-0.0755733,-0.115394,-0.362752,-0.547283,-0.511475,0.391169,-0.166507
1284,23.2558,0.590265,0,-0.529274,-0.415029,0.480948,-0.0804643,-0.12733,-0.391425,-0.529274,-0.415029,0.432853,-0.178187
1285,23.2739,0.584998,0,-0.495946,-0.317429,0.492048,-0.0868156,-0.141298,-0.418038,-0.495946,-0.317429,0.442843,-0.170821
1286,23.292,0.569226,0,-0.452053,-0.229152,0.473666,-0.0947759,-0.157791,-0.442476,-0.452053,-0.229152,0.4263,-0.149886
1287,23.3101,0.546302,0,-0.400331,-0.157479,0.434048,-0.104564,-0.177382,-0.464541,-0.400331,-0.157479,0.390644,-0.121634
1288,23.3283,0.520247,0,-0.348363,-0.10366,0.381398,-0.11647,-0.200732,-0.483919,-0.348363,-0.10366,0.343258,-0.0930054
1289,23.3464,0.494044,0,-0.296665,-0.0651188,0.323289,-0.130861,-0.228592,-0.500132,-0.296665,-0.0651188,0.29096,-0.0671361
1290,23.3645,0.468919,0,-0.248316,-0.0424104,0.263086,-0.148182,-0.261808,-0.512473,-0.248316,-0.0424104,0.236777,-0.0457298
1291,23.3826,0.445452,0,-0.206636,-0.031133,0.201804,-0.168956,-0.301286,-0.519917,-0.206636,-0.031133,0.181624,-0.02919
1292,23.4007,0.424528,0,-0.171399,-0.029659,0.141473,-0.193779,-0.347927,-0.521005,-0.171399,-0.029659,0.127326,-0.0169738
1293,23.4188,0.409537,0,-0.143127,-0.0319005,0.0857863,-0.22329,-0.402497,-0.513709,-0.143127,-0.0319005,0.0772077,-0.00859482
1294,23.4369,0.400367,0,-0.120874,-0.0361356,0.0317856,-0.25812,-0.465377,-0.495279,-0.120874,-0.0361356,0.028607,-0.00268944
1295,23.455,0.399588,0,-0.102536,-0.0422287,-0.0188194,-0.29879,-0.536154,-0.462141,-0.102536,-0.0422287,-0.0169374,0.00135076
1296,23.4732,0.408194,0,-0.0887136,-0.0513637,-0.0657129,-0.345527,-0.612986,-0.409942,-0.0887136,-0.0513637,-0.0591416,0.00408074
1297,23.4913,0.427989,0,-0.0803488,-0.0614991,-0.107208,-0.397985,-0.691753,-0.333947,-0.0803488,-0.0614991,-0.0964876,0.00602985
1298,23.5094,0.458923,0,-0.0742087,-0.0722256,-0.147498,-0.454846,-0.765138,-0.230068,-0.0742087,-0.0722256,-0.132748,0.00766193
1299,23.5275,0.500539,0,-0.0714638,-0.0814487,-0.184976,-0.513358,-0.822109,-0.0968245,-0.0714638,-0.0814487,-0.166478,0.00925335
1300,23.5456,0.547841,0,-0.0706828,-0.0921806,-0.220508,-0.568966,-0.848729,0.0618716,-0.0706828,-0.0921806,-0.198458,0.0109103
1301,23.5637,0.595887,0,-0.0720585,-0.101483,-0.253176,-0.61537,-0.831298,0.234089,-0.0720585,-0.101483,-0.227858,0.0127704
1302,23.5818,0.637199,0,-0.0749975,-0.11153,-0.285695,-0.645383,-0.761961,0.399629,-0.0749975,-0.11153,-0.257126,0.0149985
1303,23.5999,0.664684,0,-0.0795084,-0.121905,-0.316362,-0.652716,-0.644456,0.534396,-0.0795084,-0.121905,-0.284725,0.0176074
1304,23.618,0.672729,0,-0.0848696,-0.136467,-0.343929,-0.634157,-0.495653,0.618859,-0.0848696,-0.136467,-0.309536,0.0204324
1305,23.6362,0.660422,0,-0.092914,-0.153834,-0.366919,-0.590985,-0.34017,0.645837,-0.092914,-0.153834,-0.330227,0.0238643
1306,23.6543,0.633314,0,-0.102789,-0.174939,-0.388461,-0.528684,-0.20085,0.622084,-0.102789,-0.174939,-0.349615,0.0279506
1307,23.6724,0.596525,0,-0.115281,-0.198422,-0.406796,-0.455097,-0.0914343,0.563052,-0.115281,-0.198422,-0.366116,0.0328271
1308,23.6905,0.557127,0,-0.129397,-0.227191,-0.422518,-0.378136,-0.0151652,0.485416,-0.129397,-0.227191,-0.380266,0.0382708
1309,23.7086,0.518605,0,-0.146735,-0.259273,-0.432949,-0.304114,0.03204,0.402048,-0.146735,-0.259273,-0.389654,0.0444701
1310,23.7267,0.486066,0,-0.166487,-0.29752,-0.439498,-0.237117,0.0573694,0.320663,-0.166487,-0.29752,-0.395549,0.0512195
1311,23.7448,0.461043,0,-0.190826,-0.342299,-0.440131,-0.179141,0.0681001,0.244791,-0.190826,-0.342299,-0.396118,0.0587919
1312,23.7629,0.444874,0,-0.219622,-0.395572,-0.431977,-0.130617,0.0701902,0.17538,-0.219622,-0.395572,-0.388779,0.0664101
1313,23.7811,0.437164,0,-0.253976,-0.454561,-0.411068,-0.0909675,0.0679678,0.112124,-0.253976,-0.454561,-0.369961,0.0730808
1314,23.7992,0.44039,0,-0.293255,-0.51999,-0.376484,-0.0590753,0.0643351,0.0542771,-0.293255,-0.51999,-0.338835,0.0772841
1315,23.8173,0.45427,0,-0.337662,-0.587831,-0.323729,-0.0336048,0.0611213,0.00106785,-0.337662,-0.587831,-0.291356,0.0765178
1316,23.8354,0.478865,0,-0.385438,-0.654183,-0.248523,-0.0132047,0.0594184,-0.0481437,-0.385438,-0.654183,-0.223671,0.0670533
1317,23.8535,0.512558,0,-0.435589,-0.709985,-0.146808,0.00338168,0.0598493,-0.0938307,-0.435589,-0.709985,-0.132127,0.0447635
1318,23.8716,0.555301,0,-0.485959,-0.749028,-0.0230162,0.0172682,0.0627625,-0.136314,-0.485959,-0.749028,-0.0207146,0.00782946
1319,23.8897,0.600944,0,-0.531598,-0.757133,0.119528,0.0294153,0.0683685,-0.175789,-0.531598,-0.757133,0.107575,-0.0444786
1320,23.9078,0.644178,0,-0.567171,-0.728954,0.263226,0.0406418,0.0768315,-0.212347,-0.567171,-0.728954,0.236904,-0.104506
1321,23.926,0.675867,0,-0.587166,-0.655286,0.393814,0.0516487,0.0883283,-0.245985,-0.587166,-0.655286,0.354433,-0.161864
1322,23.9441,0.69399,0,-0.586709,-0.548067,0.497146,0.0630458,0.103085,-0.276603,-0.586709,-0.548067,0.447431,-0.204176
1323,23.9622,0.695328,0,-0.564169,-0.422726,0.559339,0.0753798,0.121396,-0.303998,-0.564169,-0.422726,0.503405,-0.220893
1324,23.9803,0.678193,0,-0.524262,-0.295524,0.572553,0.0891587,0.143631,-0.327833,-0.524262,-0.295524,0.515298,-0.210117
1325,23.9984,0.645942,0,-0.469463,-0.183306,0.545076,0.104872,0.170227,-0.347603,-0.469463,-0.183306,0.490569,-0.179125
1326,24.0165,0.607035,0,-0.406584,-0.0963368,0.495434,0.123004,0.201663,-0.362592,-0.406584,-0.0963368,0.445891,-0.141005
1327,24.0346,0.563351,0,-0.338835,-0.0317134,0.431914,0.144038,0.238407,-0.371802,-0.338835,-0.0317134,0.388723,-0.102443
1328,24.0527,0.519603,0,-0.275401,0.00895026,0.360299,0.168447,0.280831,-0.373895,-0.275401,0.00895026,0.324269,-0.0694587
1329,24.0708,0.480449,0,-0.218667,0.0288797,0.288537,0.196667,0.329056,-0.367121,-0.218667,0.0288797,0.259683,-0.0441654
1330,24.089,0.447223,0,-0.169998,0.0339561,0.215656,0.229033,0.382733,-0.349281,-0.169998,0.0339561,0.19409,-0.0256628
1331,24.1071,0.425803,0,-0.130162,0.0331642,0.152471,0.265691,0.440711,-0.317775,-0.130162,0.0331642,0.137224,-0.0138921
1332,24.1252,0.415492,0,-0.0978384,0.0295675,0.0942936,0.306442,0.500621,-0.269805,-0.0978384,0.0295675,0.0848642,-0.00645787
1333,24.1433,0.415371,0,-0.0711784,0.0282693,0.0393922,0.350544,0.558425,-0.202854,-0.0711784,0.0282693,0.035453,-0.00196271
1334,24.1614,0.427652,0,-0.0493643,0.0259082,-0.0110227,0.396475,0.608108,-0.115565,-0.0493643,0.0259082,-0.00992046,0.00038089
1335,24.1795,0.451536,0,-0.0326086,0.0219881,-0.058434,0.44172,0.641846,-0.00901055,-0.0326086,0.0219881,-0.0525906,0.00133381
1336,24.1976,0.482259,0,-0.0198015,0.0192692,-0.102633,0.482708,0.651073,0.111916,-0.0198015,0.0192692,-0.0923699,0.0014226
1337,24.2157,0.513279,0,-0.0100808,0.0198766,-0.141708,0.515059,0.62869,0.237686,-0.0100808,0.0198766,-0.127537,0.000999975
1338,24.2339,0.541372,0,-0.000954118,0.0218001,-0.183649,0.534269,0.572023,0.354906,-0.000954118,0.0218001,-0.165284,0.000122656
1339,24.252,0.562307,0,0.00590829,0.0238401,-0.22451,0.536781,0.485151,0.449235,0.00590829,0.0238401,-0.202059,-0.000928529
1340,24.2701,0.569876,0,0.0130572,0.0259639,-0.259519,0.521075,0.378888,0.509662,0.0130572,0.0259639,-0.233568,-0.00237201
1341,24.2882,0.564306,0,0.0185983,0.0319079,-0.292107,0.488275,0.267759,0.53197,0.0185983,0.0319079,-0.262896,-0.00380289
1342,24.3063,0.548187,0,0.0254938,0.0416557,-0.324924,0.441921,0.165407,0.51935,0.0254938,0.0416557,-0.292432,-0.00579849
1343,24.3244,0.524192,0,0.0323728,0.0528644,-0.355275,0.387,0.0809697,0.480059,0.0323728,0.0528644,-0.319747,-0.00805086
1344,24.3425,0.495699,0,0.0398091,0.062781,-0.383393,0.32872,0.0179645,0.423871,0.0398091,0.062781,-0.345054,-0.0106838
1345,24.3606,0.465004,0,0.0477824,0.0764217,-0.407794,0.271535,-0.0246075,0.359287,0.0477824,0.0764217,-0.367015,-0.0136398
1346,24.3788,0.434991,0,0.0573827,0.0906438,-0.430037,0.218646,-0.0502692,0.292313,0.0573827,0.0906438,-0.387034,-0.0172737
1347,24.3969,0.407368,0,0.0675797,0.109074,-0.449691,0.171937,-0.0633101,0.226504,0.0675797,0.109074,-0.404722,-0.021273
1348,24.415,0.383246,0,0.080551,0.131223,-0.467592,0.132197,-0.0677014,0.163593,0.080551,0.131223,-0.420833,-0.0263655
1349,24.4331,0.362409,0,0.0952021,0.159495,-0.481357,0.0994174,-0.0666264,0.104197,0.0952021,0.159495,-0.433221,-0.0320783
1350,24.4512,0.345093,0,0.113313,0.192771,-0.490663,0.0730988,-0.0624018,0.0483516,0.113313,0.192771,-0.441597,-0.0389189
1351,24.4693,0.332411,0,0.134727,0.233959,-0.494368,0.0524846,-0.0565842,-0.00415098,0.134727,0.233959,-0.444931,-0.0466231
1352,24.4874,0.325339,0,0.160877,0.282612,-0.491082,0.0367316,-0.0501366,-0.053586,0.160877,0.282612,-0.441974,-0.0553026
1353,24.5055,0.325466,0,0.191316,0.340188,-0.478163,0.0250176,-0.0435912,-0.100216,0.191316,0.340188,-0.430346,-0.0640362
1354,24.5236,0.334782,0,0.228176,0.40484,-0.454247,0.0166023,-0.0371837,-0.144267,0.228176,0.40484,-0.408823,-0.0725537
1355,24.5418,0.354318,0,0.270359,0.475919,-0.414746,0.0108566,-0.0309551,-0.18592,0.270359,0.475919,-0.373272,-0.0784913
1356,24.5599,0.385591,0,0.31898,0.551278,-0.355655,0.00727057,-0.0248224,-0.225326,0.31898,0.551278,-0.320089,-0.0794128
1357,24.578,0.427677,0,0.370954,0.62563,-0.270554,0.00544925,-0.0186263,-0.262607,0.370954,0.62563,-0.243499,-0.0702542
1358,24.5961,0.479667,0,0.426517,0.689402,-0.154808,0.00510316,-0.012159,-0.297861,0.426517,0.689402,-0.139327,-0.0462198
1359,24.6142,0.537885,0,0.48139,0.730494,-0.0137041,0.00603619,-0.00517921,-0.331169,0.48139,0.730494,-0.0123336,-0.0046179
1360,24.6323,0.596934,0,0.531114,0.736285,0.144524,0.00813422,0.00258302,-0.362591,0.531114,0.736285,0.130071,0.0537309
1361,24.6504,0.651516,0,0.568553,0.698271,0.308687,0.0113556,0.0114284,-0.392168,0.568553,0.698271,0.277818,0.122853
1362,24.6685,0.692346,0,0.588579,0.609837,0.454131,0.0157241,0.0216953,-0.419913,0.588579,0.609837,0.408718,0.187105
1363,24.6867,0.71389,0,0.584258,0.478545,0.561269,0.0213248,0.03377,-0.445805,0.584258,0.478545,0.505142,0.229548
1364,24.7048,0.715242,0,0.553177,0.327822,0.61695,0.0283028,0.0480992,-0.469777,0.553177,0.327822,0.555255,0.238898
1365,24.7229,0.700336,0,0.501426,0.184662,0.622451,0.0368649,0.065205,-0.491696,0.501426,0.184662,0.560206,0.218479
1366,24.741,0.671575,0,0.436485,0.0630927,0.584585,0.047283,0.0856991,-0.51134,0.436485,0.0630927,0.526126,0.178614
1367,24.7591,0.634031,0,0.361828,-0.0289314,0.518277,0.0599001,0.110296,-0.528356,0.361828,-0.0289314,0.46645,0.131269
1368,24.7772,0.595141,0,0.288038,-0.088541,0.440188,0.0751369,0.139819,-0.542209,0.288038,-0.088541,0.396169,0.0887537
1369,24.7953,0.55712,0,0.220709,-0.124016,0.356432,0.093497,0.175197,-0.552103,0.220709,-0.124016,0.320789,0.0550676
1370,24.8134,0.526326,0,0.159263,-0.141618,0.279919,0.115568,0.217427,-0.556882,0.159263,-0.141618,0.251927,0.0312064
1371,24.8316,0.501529,0,0.107561,-0.14611,0.208217,0.142014,0.267503,-0.55489,0.107561,-0.14611,0.187395,0.0156772
1372,24.8497,0.485509,0,0.0655482,-0.145729,0.143747,0.173545,0.326243,-0.54381,0.0655482,-0.145729,0.129373,0.00659567
1373,24.8678,0.477962,0,0.0309316,-0.141325,0.0848204,0.210853,0.393998,-0.520489,0.0309316,-0.141325,0.0763383,0.00183654
1374,24.8859,0.481332,0,0.00272727,-0.138815,0.0298776,0.254487,0.470147,-0.480831,0.00272727,-0.138815,0.0268899,5.70391e-05
1375,24.904,0.497269,0,-0.0203113,-0.137702,-0.0197478,0.304633,0.552325,-0.419876,-0.0203113,-0.137702,-0.017773,0.000280773
1376,24.9221,0.526371,0,-0.0384938,-0.140494,-0.0682187,0.360774,0.635403,-0.332353,-0.0384938,-0.140494,-0.0613968,0.0018382
1377,24.9402,0.567345,0,-0.0535795,-0.143888,-0.112399,0.421212,0.710445,-0.214036,-0.0535795,-0.143888,-0.101159,0.0042156
1378,24.9583,0.618291,0,-0.0676753,-0.150255,-0.151969,0.482539,0.764306,-0.0642471,-0.0676753,-0.150255,-0.136772,0.00719918
1379,24.9764,0.672502,0,-0.0807049,-0.159051,-0.186832,0.539279,0.781064,0.110792,-0.0807049,-0.159051,-0.168149,0.0105548
1380,24.9946,0.721447,0,-0.0921257,-0.170188,-0.218463,0.584126,0.746443,0.29528,-0.0921257,-0.170188,-0.196617,0.0140883
1381,25.0127,0.757358,0,-0.103306,-0.183869,-0.24923,0.609208,0.654773,0.464756,-0.103306,-0.183869,-0.224307,0.0180229
1382,25.0308,0.773352,0,-0.115709,-0.200164,-0.278204,0.608361,0.514863,0.592819,-0.115709,-0.200164,-0.250384,0.0225335
1383,25.0489,0.765654,0,-0.130023,-0.220881,-0.302843,0.579508,0.349428,0.661519,-0.130023,-0.220881,-0.272559,0.0275636
1384,25.067,0.735776,0,-0.145895,-0.2464,-0.324128,0.525737,0.186562,0.668623,-0.145895,-0.2464,-0.291715,0.0331022
1385,25.0851,0.687828,0,-0.163848,-0.277255,-0.338511,0.454276,0.0486663,0.626383,-0.163848,-0.277255,-0.30466,0.038825
1386,25.1032,0.629852,0,-0.184799,-0.313643,-0.346497,0.37403,-0.0537132,0.553663,-0.184799,-0.313643,-0.311847,0.0448226
1387,25.1213,0.568705,0,-0.209639,-0.356342,-0.345866,0.293124,-0.120986,0.467838,-0.209639,-0.356342,-0.311279,0.0507549
1388,25.1395,0.509567,0,-0.236597,-0.40342,-0.335802,0.217474,-0.159821,0.380755,-0.236597,-0.40342,-0.302222,0.0556148
1389,25.1576,0.457177,0,-0.267903,-0.452436,-0.3154,0.150496,-0.178638,0.298611,-0.267903,-0.452436,-0.28386,0.0591476
1390,25.1757,0.414981,0,-0.302444,-0.50418,-0.284244,0.0935183,-0.184982,0.223648,-0.302444,-0.50418,-0.25582,0.0601776
1391,25.1938,0.385383,0,-0.341259,-0.558354,-0.238456,0.0464218,-0.184596,0.155966,-0.341259,-0.558354,-0.21461,0.0569626
1392,25.2119,0.369575,0,-0.382477,-0.610109,-0.176027,0.00824008,-0.181441,0.0947869,-0.382477,-0.610109,-0.158424,0.0471284
1393,25.23,0.368459,0,-0.425079,-0.654683,-0.094894,-0.0223976,-0.178064,0.0391533,-0.425079,-0.654683,-0.0854046,0.0282362
1394,25.2481,0.381461,0,-0.467103,-0.68564,0.00596989,-0.0469763,-0.176016,-0.0117762,-0.467103,-0.68564,0.0053729,-0.00195199
1395,25.2662,0.404186,0,-0.504904,-0.692626,0.119057,-0.0669268,-0.176195,-0.0586343,-0.504904,-0.692626,0.107152,-0.0420788
1396,25.2844,0.429568,0,-0.533218,-0.668137,0.233152,-0.0835437,-0.179105,-0.101848,-0.533218,-0.668137,0.209837,-0.0870248
1397,25.3025,0.453241,0,-0.549311,-0.61264,0.337615,-0.0979555,-0.185036,-0.14167,-0.549311,-0.61264,0.303854,-0.129819
1398,25.3206,0.472135,0,-0.550394,-0.531758,0.423309,-0.111128,-0.194182,-0.178207,-0.550394,-0.531758,0.380978,-0.163091
1399,25.3387,0.482728,0,-0.535963,-0.436072,0.478973,-0.123887,-0.206721,-0.21144,-0.535963,-0.436072,0.431076,-0.179698
1400,25.3568,0.480746,0,-0.50511,-0.335646,0.49707,-0.136939,-0.222858,-0.241225,-0.50511,-0.335646,0.447363,-0.175752
1401,25.3749,0.469379,0,-0.46249,-0.243792,0.483624,-0.150906,-0.242845,-0.267285,-0.46249,-0.243792,0.435262,-0.15657
1402,25.393,0.451129,0,-0.411319,-0.167345,0.446076,-0.166349,-0.266986,-0.289188,-0.411319,-0.167345,0.401468,-0.128436
1403,25.4111,0.431281,0,-0.358273,-0.109262,0.395714,-0.183784,-0.295616,-0.306308,-0.358273,-0.109262,0.356143,-0.0992417
1404,25.4292,0.411447,0,-0.306015,-0.0675199,0.337192,-0.203695,-0.329056,-0.317785,-0.306015,-0.0675199,0.303473,-0.07223
1405,25.4474,0.394724,0,-0.256005,-0.0414727,0.277724,-0.226527,-0.367535,-0.322473,-0.256005,-0.0414727,0.249951,-0.0497691
1406,25.4655,0.379779,0,-0.212538,-0.0287693,0.214893,-0.252672,-0.411071,-0.318896,-0.212538,-0.0287693,0.193404,-0.031971
1407,25.4836,0.370326,0,-0.175589,-0.0249551,0.154519,-0.282417,-0.459282,-0.305232,-0.175589,-0.0249551,0.139068,-0.0189923
1408,25.5017,0.367209,0,-0.145425,-0.02738,0.0967451,-0.315873,-0.511135,-0.27936,-0.145425,-0.02738,0.0870706,-0.00984842
1409,25.5198,0.373606,0,-0.122271,-0.030137,0.0436377,-0.352856,-0.564622,-0.239031,-0.122271,-0.030137,0.0392739,-0.00373495
1410,25.5379,0.387457,0,-0.102394,-0.0367318,-0.00897921,-0.392734,-0.616431,-0.182246,-0.102394,-0.0367318,-0.00808129,0.000643594
1411,25.556,0.409817,0,-0.0876741,-0.0444314,-0.0560338,-0.434249,-0.661718,-0.107917,-0.0876741,-0.0444314,-0.0504304,0.0034389
1412,25.5741,0.437538,0,-0.0778312,-0.0542922,-0.099132,-0.475353,-0.694227,-0.0167998,-0.0778312,-0.0542922,-0.0892188,0.00540089
1413,25.5923,0.469255,0,-0.0711988,-0.0636662,-0.139173,-0.513156,-0.707026,0.0874573,-0.0711988,-0.0636662,-0.125255,0.00693625
1414,25.6104,0.501457,0,-0.0671696,-0.0730096,-0.178152,-0.544087,-0.694063,0.197642,-0.0671696,-0.0730096,-0.160337,0.00837648
1415,25.6285,0.529452,0,-0.0659869,-0.0824294,-0.214155,-0.564377,-0.652318,0.303334,-0.0659869,-0.0824294,-0.192739,0.00989197
1416,25.6466,0.549822,0,-0.0662294,-0.0922965,-0.24815,-0.570836,-0.583721,0.392775,-0.0662294,-0.0922965,-0.223335,0.0115044
1417,25.6647,0.56055,0,-0.0684953,-0.100055,-0.280892,-0.561719,-0.495626,0.455927,-0.0684953,-0.100055,-0.252803,0.0134678
1418,25.6828,0.560135,0,-0.0716699,-0.109737,-0.313043,-0.53732,-0.399134,0.487377,-0.0716699,-0.109737,-0.281739,0.0157051
1419,25.7009,0.547916,0,-0.0763549,-0.121264,-0.341352,-0.499994,-0.305877,0.487552,-0.0763549,-0.121264,-0.307217,0.0182448
1420,25.719,0.526246,0,-0.0821739,-0.137146,-0.366074,-0.453573,-0.22489,0.461675,-0.0821739,-0.137146,-0.329466,0.0210572
1421,25.7372,0.498569,0,-0.0915048,-0.155277,-0.388283,-0.402448,-0.161007,0.41732,-0.0915048,-0.155277,-0.349454,0.0248708
1422,25.7553,0.469088,0,-0.101973,-0.176925,-0.409012,-0.3507,-0.115058,0.361986,-0.101973,-0.176925,-0.368111,0.0291957
1423,25.7734,0.439068,0,-0.114755,-0.201217,-0.426365,-0.301546,-0.0851399,0.301629,-0.114755,-0.201217,-0.383729,0.0342494
1424,25.7915,0.410422,0,-0.129525,-0.230448,-0.439955,-0.257134,-0.0680759,0.240258,-0.129525,-0.230448,-0.395959,0.0398895
1425,25.8096,0.383956,0,-0.14701,-0.263054,-0.44918,-0.218617,-0.0605053,0.180195,-0.14701,-0.263054,-0.404262,0.0462238
1426,25.8277,0.362233,0,-0.167605,-0.302888,-0.45538,-0.186364,-0.0594932,0.122586,-0.167605,-0.302888,-0.409842,0.0534269
1427,25.8458,0.344743,0,-0.19295,-0.34951,-0.454862,-0.160204,-0.0627603,0.067868,-0.19295,-0.34951,-0.409376,0.0614358
1428,25.8639,0.332696,0,-0.222868,-0.404279,-0.444884,-0.139647,-0.06869,0.0161081,-0.222868,-0.404279,-0.400396,0.0694053
1429,25.882,0.326814,0,-0.258031,-0.464949,-0.421849,-0.124055,-0.0762326,-0.0327832,-0.258031,-0.464949,-0.379664,0.0761949
1430,25.9002,0.330919,0,-0.298858,-0.532683,-0.384351,-0.112757,-0.0847822,-0.0789432,-0.298858,-0.532683,-0.345916,0.0804066
1431,25.9183,0.345345,0,-0.344631,-0.602605,-0.326977,-0.105127,-0.0940612,-0.122504,-0.344631,-0.602605,-0.294279,0.0788806
1432,25.9364,0.370924,0,-0.393863,-0.669648,-0.246264,-0.100626,-0.104026,-0.16357,-0.393863,-0.669648,-0.221638,0.067896
1433,25.9545,0.406781,0,-0.4452,-0.725005,-0.138313,-0.0988201,-0.114799,-0.202212,-0.4452,-0.725005,-0.124482,0.0431039
1434,25.9726,0.453137,0,-0.496828,-0.763147,-0.00852334,-0.0993877,-0.126618,-0.238463,-0.496828,-0.763147,-0.00767101,0.00296424
